query,region,title,excerpt,date,source,link
semiconductor,GB,DRAM and NAND Flash Markets Expected to Grow More than ...,"Market research firm IC Insights said in its recent report that NAND flash, automotive-special purpose logic and DRAM would be the three fastest-growing integrated circuit market segments of this year. According to the report, global NAND flash and DRAM sales are expected to increase 19 percent and 12 percent this year, respectively.",2020-1-28,Business Korea,http://www.businesskorea.co.kr/news/articleView.html?idxno=40583
semiconductor,GB,Atomically Precise Manufacturing Nanotech Meets The Semi ...,Design News is part of the Informa Markets Division of Informa PLC,2020-1-28,designnews.com,https://www.designnews.com/materials/atomically-precise-manufacturing-nanotech-meets-semi-world
semiconductor,GB,AMD claims new laptop chips outperform Intel, announced new PC chips and graphics cards that they claim can deliver better performance than alternatives from ,2020-1-6,CNBC,https://www.cnbc.com/2020/01/06/amd-launches-7-nanometer-ryzen-4000-7-nanometer-chips.html
semiconductor,GB,"Kasey Ma, Bryan Kang",Advertisement,2020-1-19,The New York Times,https://www.nytimes.com/2020/01/19/fashion/weddings/kasey-ma-bryan-kang.html
semiconductor,GB,Apple reportedly taps Taiwan's ASE for mmWave 5G iPhone ...,"Copyright © 2021, Quiller Media, Inc.",2020-1-15,AppleInsider,https://appleinsider.com/articles/20/01/15/apple-reportedly-taps-taiwans-ase-for-mmwave-5g-iphone-and-ipad-pro
semiconductor,GB,Here are the 11 hottest Bay Area startups after fourth quarter ...,,2020-1-22,The Business Journals,https://www.bizjournals.com/sanjose/news/2020/01/22/here-are-the-11-hottest-bay-area-startups-after-q4.html
semiconductor,GB,These U.S. stocks are down the most as the coronavirus spreads,"U.S. stocks are heading toward their biggest one-day losses in several months, as the coronavirus spreads from China.",2020-1-27,MarketWatch,https://www.marketwatch.com/story/these-us-stocks-are-down-the-most-as-the-coronavirus-spreads-2020-01-27
semiconductor,GB,"New Technique to Quickly and Sensitively Characterize Defects in 2D 
Materials","We use cookies to enhance your experience. By continuing to browse this site you agree to our use of cookies.
                ",2020-1-28,AZoNano,https://www.azonano.com/news.aspx?newsID=37121
semiconductor,GB,CompoundTek launches Southeast Asia's first silicon ...,Sign Up to Our Free Weekly E-Brief,2020-1-28,Semiconductor Today,http://www.semiconductor-today.com/news_items/2020/jan/compoundtek-280120.shtml
semiconductor,GB,Building a Quantum Computer From Off-the-Shelf Parts,"IEEE websites place cookies on your device to give you the best user experience. By using our websites, you agree to the placement of these cookies. To learn more, read our Privacy Policy.",2020-1-8,IEEE Spectrum,https://spectrum.ieee.org/scalable-qubits-quantum-computer-news-silicon-wafer
semiconductor,GB,Why Micron's Next Rock Bottom Won't Be So Bad,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services.",2020-1-17,The Motley Fool,https://www.fool.com/investing/2020/01/17/why-microns-next-rock-bottom-wont-be-so-bad.aspx
semiconductor,GB,NextNext post:WPG Buys 17% Stake in Rival Distributor WT ...,Electronics component distributor ,2020-1-21,EPS News,https://epsnews.com/2020/01/21/wpg-buys-17-stake-in-rival-distributor-wt-micro/
semiconductor,GB,New LED from Osram enables ultra-slim designs for headlights,,2020-1-21,LEDs Magazine,https://www.ledsmagazine.com/company-newsfeed/article/14075095/new-led-from-osram-enables-ultraslim-designs-for-headlights
semiconductor,GB,US tech backlash forces China to be more self-sufficient,"
								We use
								",2020-1-14,Financial Times,https://www.ft.com/content/c6993200-1ff3-11ea-b8a1-584213ee7b2b
semiconductor,GB,"With its Osram acquisition complete, ams now mulls how to ...",,2020-1-3,LEDs Magazine,https://www.ledsmagazine.com/leds-ssl-design/article/14074240/with-its-osram-acquisition-complete-ams-now-mulls-how-to-pay-for-it
semiconductor,GB,WPG acquires almost 17 percent of WT,"Semiconductor component distributor WPG Holdings Co (大聯大投資控股) yesterday purchased a 16.98 percent stake in rival WT Microelectronics Co Ltd (文曄科技) for about NT$4.59 billion (US$153.26 million), completing a tender offer announced in November last year.",2020-1-16,Taipei Times,https://www.taipeitimes.com/News/biz/archives/2020/01/16/2003729300
semiconductor,GB,"Semiconductor Chip Handler Market Size, Share, Development by 2025","

            ",2020-1-6,openPR.com,https://www.openpr.com/news/1889952/semiconductor-chip-handler-market-size-share-development
semiconductor,GB,Why Teradyne Stock Jumped 10.8% This Morning,"Founded in 1993 by brothers Tom and David Gardner, The Motley Fool helps millions of people attain financial freedom through our website, podcasts, books, newspaper column, radio show, and premium investing services.",2020-1-23,The Motley Fool,https://www.fool.com/investing/2020/01/23/why-teradyne-stock-jumped-108-this-morning.aspx
semiconductor,GB,AI Chip Market Is Booming,Since 1987 - Covering the Fastest Computers in the World and the People Who Run Them,2020-1-31,HPCwire,https://www.hpcwire.com/2020/01/31/ai-chip-market-is-booming/
semiconductor,GB,Samsung Electronics' Memory Complex Halted due to a ...,"A minute-long power outage has halted Samsung Electronics' memory production plant in Hwaseong, Gyeonggi Province.",2020-1-2,Business Korea,http://www.businesskorea.co.kr/news/articleView.html?idxno=39758
semiconductor,GB,"Stocks close little changed after Fed decision, Apple jumps to record",Stocks closed little changed on Wednesday even after the Federal Reserve kept interest rates steady and struck an upbeat tone on the health of the U.S. economy.,2020-1-29,CNBC,https://www.cnbc.com/2020/01/29/us-futures-point-to-higher-open-on-wall-street.html
semiconductor,GB,Samsung and TSMC Racing to Become First to Start Volume ...,Samsung Electronics of Korea and TSMC of Taiwan are waging a fierce war over a 3-nanometer (nm) foundry process. Both companies are planning to begin volume production of 3-nm products in 2022.,2020-1-23,Business Korea,http://www.businesskorea.co.kr/news/articleView.html?idxno=40493
semiconductor,GB,"With the state's help, Chinese technology is booming"," of human history, China was the world’s most advanced technological power. The blast furnace originated there, and thus so, too, did cast iron. Other breakthroughs included porcelain and paper. Its gunpowder propelled the first military rockets farther than javelin or arrow could fly; its compasses magically revealed magnetic north when the stars were hidden.",2020-1-2,The Economist,https://www.economist.com/technology-quarterly/2020/01/02/with-the-states-help-chinese-technology-is-booming
semiconductor,GB,EETimes - Military Enlists Digital Twin Technology to Secure ...,"// php echo do_shortcode('[ac-cookieless-ga]');?>

    ",2020-1-2,EE Times,https://www.eetimes.com/military-enlists-digital-twin-technology-to-secure-chips/
semiconductor,GB,3 Chip ETFs To Buy On Intel's Stellar Forecast,"Intel 
        ",2020-1-24,MarketWatch,https://www.marketwatch.com/story/3-chip-etfs-to-buy-on-intels-stellar-forecast-2020-01-24
semiconductor,GB,AutoLogue by Arvind Saxena,We have updated our ,2020-1-21,ET Auto,https://auto.economictimes.indiatimes.com/autologue/author/2418/arvind-saxena
semiconductor,GB,Surface Laptop 3 gets a firmware update for AMD and Intel versions (Updated),Surface Duo is on sale,2020-1-31,Windows Central,https://www.windowscentral.com/surface-laptop-3-gets-firmware-update-amd-and-intel-versions
semiconductor,GB,Samsung Pioneers 5G-Based Mobility with Launch of Digital ...,Samsung Newsroom's videos will no longer be supported on Internet Explorer. Please try a different type of ,2020-1-8,Samsung Global Newsroom,https://news.samsung.com/global/samsung-pioneers-5g-based-mobility-with-launch-of-digital-cockpit-2020
semiconductor,GB,"Extreme greed in the stock market is producing a bad setup as earnings 
season starts",Earnings are the single best guide in the stock market in the long term. ,2020-1-18,MarketWatch,https://www.marketwatch.com/story/extreme-greed-in-the-stock-market-is-producing-a-bad-setup-as-earnings-season-starts-2020-01-14
semiconductor,GB,ROHM's SiCrystal wins $120m multi-year deal to supply ...,Sign Up to Our Free Weekly E-Brief,2020-1-15,Semiconductor Today,http://www.semiconductor-today.com/news_items/2020/jan/sicrystal-150120.shtml
semiconductor,GB,GaN Power Supplies Revolutionize USB-C Chargers in 2020,GaN semiconductors are shrinking and improving USB-C chargers in 2020. This article covers some of the best GaNFast chargers.,2020-1-10,MakeUseOf,https://www.makeuseof.com/tag/navitas-gan-charger-ces-2020/
semiconductor,GB,KEMET's New Metallized Polypropylene Film Capacitors Enable,"



    ",2020-1-28,GlobeNewswire,https://www.globenewswire.com/en/news-release/2020/01/28/1976076/0/en/KEMET-s-New-Metallized-Polypropylene-Film-Capacitors-Enable-Growth-in-Electric-Automotive-Technology.html
semiconductor,GB,Wearable health tech gets efficiency upgrade,North Carolina State University,2020-1-30,EurekAlert!,https://www.eurekalert.org/news-releases/527149
semiconductor,GB,[Monitor] Asset values of Samsung Electronics’ shareholders soar,,2020-1-13,The Korea Herald,http://www.koreaherald.com/view.php?ud=20200113000244
semiconductor,GB,Semtech Releases New LoRa® Smart Home Device for IoT ...,"
",2020-1-27,Business Wire,https://www.businesswire.com/news/home/20200127005405/en/Semtech-Releases-New-LoRa%C2%AE-Smart-Home-Device-for-IoT-Applications
semiconductor,GB,"Singapore beat expectations, attracted $15.2b of investments ...",Read ,2020-1-16,The Straits Times,https://www.straitstimes.com/business/economy/singapore-beats-expectations-attracts-152b-of-investments-in-2019
semiconductor,GB,Vision 2020: Cleanroom experts reveal expectations for the ...,By Murielle Gonzalez,2020-1-10,Cleanroom Technology,https://www.cleanroomtechnology.com/news/article_page/Vision_2020_Cleanroom_experts_reveal_expectations_for_the_year_ahead/161174
semiconductor,GB,US officials 'pressed' Dutch government over ASML sales to ...,07 Jan 2020,2020-1-7,Optics.org,https://optics.org/news/11/1/9
semiconductor,GB,Breakingviews - Samsung signals memory-chip cycle’s new normal,Discover Thomson Reuters,2020-1-7,Reuters,https://www.reuters.com/article/us-samsung-elec-results-breakingviews-idUSKBN1Z70CZ
semiconductor,GB,"US STOCKS-Energy, healthcare stocks drag Wall Street lower",Discover Thomson Reuters,2020-1-7,Reuters,https://www.reuters.com/article/usa-stocks-idINL4N29C30U
semiconductor,GB,Imec shows Scalable III-V and III-N Devices on Silicon - News,URL ,2020-1-10,Compound Semiconductor,https://compoundsemiconductor.net/article/109922/Imec_shows_Scalable_III-V_and_III-N_Devices_on_Silicon
semiconductor,GB,New automotive ICE age is coming with AVs,"For a century the internal combustion engine has been a primary source of value and innovation in the automotive industry. Today, we are entering a new automotive age, when cars will be differentiated by functionality enabled by semiconductors and electronics. ",2020-1-20,Automotive News,https://www.autonews.com/commentary/new-automotive-ice-age-coming
semiconductor,GB,Qualcomm announces chips for self-driving cars that could be in cars by 2023,"Qualcomm silicon is the processor at the heart of millions of smartphones, but soon, you might buy a car with a ",2020-1-6,CNBC,https://www.cnbc.com/2020/01/06/qualcomm-snapdragon-ride-system-announced-for-self-driving-cars.html
semiconductor,GB,Samsung Produces World's First 3 nm Semiconductor Prototype,"Samsung, one of the world’s largest smartphone manufacturers and continuing to work in many areas of technology, continues its efforts to become a global brand in semiconductor manufacturing. In the next 10 years, the company wants to become the world’s number one semiconductor manufacturer, surpassing the world’s most renowned semiconductor manufacturers TSMC and Intel.",2020-1-5,Somag News,https://www.somagnews.com/samsung-produces-worlds-first-3-nm-semiconductor-prototype/
semiconductor,GB,Worst is over for KESM — CEO,Ways to search theedgemarkets.com content,2020-1-9,The Edge Markets,https://www.theedgemarkets.com/article/worst-over-kesm-%E2%80%94-ceo
semiconductor,GB,Logitech announces ERGO K860 Ergonomic Split Keyboard,Surface Duo is on sale,2020-1-15,Windows Central,https://www.windowscentral.com/logitech-announces-ergo-k860-ergonomic-split-keyboard
semiconductor,GB,What to Watch and Listen to in 2020 — The Information,"As any The Information reader knows, it is the golden age of digital television and, increasingly audio. But even when you are cruising through content at 1.5x speed, time is limited and you can’t watch it all. To help, our team compiled a list of shows and podcasts you shouldn’t miss. Some have gotten a lot of publicity. Many haven’t. We hope you enjoy. ",2020-1-4,The Information,https://www.theinformation.com/articles/what-to-watch-and-listen-to-in-2020
semiconductor,GB,New NXP Networking Chip Fights Information Overload in Cars,,2020-1-16,Electronic Design,https://www.electronicdesign.com/markets/automotive/article/21120737/nxp-semiconductors-new-nxp-networking-chip-fights-information-overload-in-cars
semiconductor,GB,"ASML sees no impact from China trade war, good growth in 2020",Discover Thomson Reuters,2020-1-22,Reuters,https://www.reuters.com/article/asml-results-idINKBN1ZL1ZL
semiconductor,GB,Osram announces packaged LEDs for horticulture and auto ...,,2020-1-17,LEDs Magazine,https://www.ledsmagazine.com/leds-ssl-design/article/14074973/osram-announces-packaged-leds-for-horticulture-and-auto-headlamps
semiconductor,GB,Semiconductor to maintain momentum on rising 5G demand,"
                                Monday, August 23rd, 2021                            ",2020-1-13,The Malaysian Reserve,https://themalaysianreserve.com/2020/01/13/semiconductor-to-maintain-momentum-on-rising-5g-demand/
semiconductor,GB,Analogix Introduces Industry's Lowest Power UHD eDP TCON ...,"
",2020-1-6,Business Wire,https://www.businesswire.com/news/home/20200106005237/en/Analogix-Introduces-Industry%E2%80%99s-Lowest-Power-UHD-eDP-TCON-With-3D-Color-Gamut-Rotation-and-In-Cell-Touch
semiconductor,GB,"Chip market declined 12% in 2019, says Gartner","Intel resumed its position as the leading chip vendor as the downturn in the memory market negatively impacted many of the top vendors, including Samsung Electronics, Gartner's top vendor by revenue in 2018 and 2017.",2020-1-16,eeNews Europe,https://www.eenewseurope.com/news/chip-market-declined-12-2019-says-gartner
semiconductor,GB,AMD’s stock rises to a record after Mizuho says it is time to buy again,"Shares of Advanced Micro Devices Inc. rallied to uncharted territory Thursday, after Mizuho analyst Vijay Rakesh said he’s bullish on the semiconductor company again, citing expectations of server market-share gains.",2020-1-9,MarketWatch,https://www.marketwatch.com/story/amds-stock-rises-to-a-record-after-mizuho-says-it-is-time-to-buy-again-2020-01-09
semiconductor,GB,SOS LAB teams with ON Semi on LiDAR, Join us for Industrial IoT Summit - a FREE Virtual event this August 23-24,2020-1-10,Fierce Electronics,https://www.fierceelectronics.com/electronics/sos-lab-teams-semi-lidar
semiconductor,GB,The fallout from the Japan–South Korea trade ruckus on ...,"Author: Yasuyuki Todo, Waseda University",2020-1-20,East Asia Forum,https://www.eastasiaforum.org/2020/01/20/the-fallout-from-the-japan-south-korea-trade-ruckus-on-global-trade-rules/
semiconductor,GB,Uses And Limitations Of AI In Chip Design,"OneSpin’s CEO explains what’s changing in AI, where it’s being used, and what still has to be fixed.",2020-1-15,Semiconductor Engineering,https://semiengineering.com/uses-and-limitations-of-ai-in-chip-design/
semiconductor,GB,"Virtual Reality (VR) in the Global Power Sector, 2019 and ...",Searching for your content...,2020-1-13,PR Newswire,https://www.prnewswire.com/news-releases/virtual-reality-vr-in-the-global-power-sector-2019-and-beyond---semiconductors-components-headsets-platforms-applications--content-300985775.html
