query,region,title,excerpt,date,source,link
semiconductor,united+states,Lack of Tiny Parts Disrupts Auto Factories Worldwide,"But the manufacturers also maintain their own factories to make simpler auto chips, frequently fabricating them on eight-inch silicon wafers rather than the 12-inch discs used in more modern plants.
They hadn’t invested much lately in new equipment, which is now harder to find because that technology is older, said Syed Alam, global lead for Accenture’s global semiconductor consulting practice.
The chip crisis is an example of how the pandemic has shaken the global economy in unpredictable ways.
Most U.S. auto factories ceased production for roughly two months last spring.
But suppliers and carmakers quickly found ways to contain contagion within factories and got assembly lines going again",2021-1-13,The New York Times,https://www.nytimes.com/2021/01/13/business/auto-factories-semiconductor-chips.html
semiconductor,united+states,Stocks That Benefit As U.S. Reshores Semiconductor Production,"Moreover, demand for semiconductor fabrication equipment is also likely to 
grow, as the U.S. government has been taking steps to protect its chip 
supply by ",2021-6-22,Forbes,https://www.forbes.com/sites/greatspeculations/2021/06/22/stocks-that-benefit-as-us-reshores-semiconductor-production/
semiconductor,united+states,S.Korea seeks tax cuts for U.S. investment by firms such as ...,"The logo of Samsung Electronics is seen on a dish washer at its store in Seoul, South Korea, August 27, 2020.
REUTERS/Kim Hong-JiSEOUL, May 21 (Reuters) - South Korea has requested U.S. incentives such as tax deductions and support for stable electricity and water supply to ease investment by Korean firms including leading chipmaker Samsung Electronics, its presidential office said on Friday.
He met with executives from major companies including Samsung in April and previously announced plans to invest $50 billion in semiconductor manufacturing and research.
read moreThere has been no new public documentation filed on the potential Texas chip plant application since March, the website for the Texas Comptroller of Public Accounts showed on Friday.
At Samsung's existing Texas chip plant, a shutdown caused by blackouts from a winter storm in the first quarter affected wafers corresponding to around 300-400 billion won ($266-$355 million) of damages, Samsung previously said",2021-5-21,Reuters,https://www.reuters.com/technology/samsung-elec-invest-17-bln-new-chip-foundry-us-blue-house-2021-05-21/
semiconductor,united+states,"GM extends production cuts due to chip shortage, Stellantis warns of 
lingering pain","Consumers have stocked up on laptops, gaming consoles and other electronic products during the pandemic, leading to tight chip supplies.
The Detroit automaker had previously extended production cuts at three North American plants into mid-March and said vehicles at two other plants would only be partially built.
Following Wednesday’s cuts, forecasting firm AutoForecast Solutions estimated GM could lose more than 216,000 units globally due to the shortage.
Industry officials and politicians have pushed U.S. President Joe Biden’s administration to take a more active role in dealing with the chip shortage.
Complicating matters was a severe winter storm in Texas last month that killed at least 21 people and led to the shutdown of several chip plants",2021-3-3,Reuters,https://www.reuters.com/article/us-gm-semiconductors-exclusive-idUSKBN2AV1QS
semiconductor,united+states,As the U.S. Government Addresses the Semiconductor Supply ...,"CHICAGO--(BUSINESS WIRE)--AKHAN Semiconductor (AKHAN), a technology company specializing in the fabrication and application of synthetic, lab-grown electronics-grade diamond materials addressing semiconductor, telecom, and consumer industries and global markets, announced today a partnership with The Tech Advocates.
As the Biden Administration addresses the current semiconductor shortage by assessing the existing U.S. semiconductor supply chain, The Tech Advocates will demonstrate AKHAN’s breakthrough Miraj Diamond® Technology which is well positioned to enhance various government projects that need access to the very best American technology and innovations through public/private partnerships.
As the United States Government works to prioritize the importance of stateside chip development and manufacturing, The Tech Advocates will work to integrate AKHAN with critical government opportunities surrounding AKHAN’s Miraj Diamond® Optics and Miraj Diamond® Electronics solutions to further advance government initiatives.
Our tech can efficiently integrate into existing technologies and enhance performance across applications,” said Adam Khan, Founder and CEO of AKHAN Semiconductor.
AKHAN’s Miraj Diamond® Electronics materials can be applied to various tech devices to make them faster, thinner, more powerful and able to operate at higher temperatures",2021-5-25,Business Wire,https://www.businesswire.com/news/home/20210525005567/en/As-the-U.S.-Government-Addresses-the-Semiconductor-Supply-Chain-AKHAN-Semiconductor-Partners-with-The-Tech-Advocates-to-Bring-its-Miraj-Diamond%C2%AE-Technology-to-Various-Government-Innovation-Projects
semiconductor,united+states,Senate Poised to Pass Huge Industrial Policy Bill to Counter China,"The final tally in the Senate was 69 in favor to 30 against.
The legislation, which still must pass the House, would touch nearly every facet of the American economy and fortify the nation’s response to the warming of the planet.
Overall, the bipartisan plan focuses spending on transportation, utilities and pollution cleanup.
Transportation .
Pollution cleanup : Roughly $21 billion would go to cleaning up abandoned wells and mines, and Superfund sites",2021-6-8,The New York Times,https://www.nytimes.com/2021/06/07/us/politics/senate-china-semiconductors.html
semiconductor,united+states,Samsung under pressure to invest more in US,"US President Joe Biden holds up a silicon wafer in the Roosevelt Room of the White House, April 12, during the virtual CEO Summit on Semiconductor and Supply Chain Resilience.
AP-YonhapBy Kim Yoo-chulSamsung Electronics is apparently facing growing pressure to expand its investment in the United States, according to analysts, as the tech giant has reportedly been invited to a second meeting with the U.S. administration on tackling the global semiconductor shortage.
The invitation comes just over a week ahead of a summit between President Moon Jae-in and his counterpart Joe Biden slated to be held in Washington, May 22 (KST).
According to a Bloomberg report Tuesday, Commerce Secretary Gina Raimondo will preside over the meeting to be participated in by Samsung Electronics, TSMC, Google, Amazon, General Motors and Ford, May 21 (KST), to hammer out the specifics for increasing the supply of chips in the United States",2021-5-11,The Korea Times,https://www.koreatimes.co.kr/www/tech/2021/05/133_308648.html
semiconductor,united+states,Chip shortage expected to cost auto industry $110 billion in revenue in 2021,"In this article 6723.T-JPFGM8TI-FFNXPIThe ongoing semiconductor chip shortage is now expected to cost the global automotive industry $110 billion in revenue in 2021, according to consulting firm AlixPartners.
AlixPartners is forecasting that production of 3.9 million vehicles will be lost this year as a result of the shortage.
Automakers such as Ford Motor and General Motors expect massive earnings cuts this year due to the chip shortage.
GM expects the chip shortage will cut its earnings by $1.5 billion to $2 billion.
The global automotive industry is an extremely complex system of retailers, automakers and suppliers",2021-5-14,CNBC,https://www.cnbc.com/2021/05/14/chip-shortage-expected-to-cost-auto-industry-110-billion-in-2021.html
semiconductor,united+states,"Samsung Electronics under pressure from the US White House. Is there a 
choice?","Samsung Electronics attended the White House video conference that day represented by the business manager Si-young Choi (President).
For Samsung Electronics, that rarely produces automotive semiconductors, it is going to be to be a burden.
Samsung Electronics and SK Hynix are the world's strongest players in the memory field, but they rarely produce automotive semiconductors.
However, according to the atmosphere of the White House on this day, Samsung Electronics, that also has foundry capabilities, is now under pressure to participate in the production and supply of semiconductors for vehicles.
This is because business risks have increased since Samsung Electronics' Austin plant was shut down due to a cold wave last winter",2021-4-14,ANI News,https://www.aninews.in/news/world/asia/samsung-electronics-under-pressure-from-the-us-white-house-is-there-a-choice20210414092236
semiconductor,united+states,SEMI Applauds Senate Passage Of USICA Semiconductor ...,Breaking NewsSEMI Applauds Senate Passage of USICA Semiconductor FundingUS Senate approved $52 billion in funding for new incentives to promote US semiconductor manufacturing and research,2021-6-9,Printed Electronics Now,https://www.printedelectronicsnow.com/contents/view_breaking-news/2021-06-09/semi-applauds-senate-passage-of-usica-semiconductor-funding/
semiconductor,united+states,"Three months, 700 steps: Why it takes so long to produce a computer chip","Afterward, an etching machine engraves those patterns into the wafer, and more chemicals are deposited and baked onto the surface.
This process repeats over and over as different patterns are laid on top of each other to create dozens of layers of transistors.
Then the layers are connected to each other via copper wires to allow signals and power to travel throughout the chip",2021-08-26,The Washington Post,https://www.washingtonpost.com/technology/2021/07/07/making-semiconductors-is-hard/
semiconductor,united+states,US Government Policy Will Help Reshape Semiconductor ...,,2021-7-1,Fitch Ratings,https://www.fitchratings.com/research/corporate-finance/us-government-policy-will-help-reshape-semiconductor-supply-chain-01-07-2021
semiconductor,united+states,How Trump worsened the semiconductor shortage,"Many factors conspired to cause the semiconductor shortage that’s constraining the production of cars and many other products.
In 2018, as part of his trade war with China, Trump imposed 25% tariffs on $34 billion worth of Chinese imports, including semiconductors—the first of several salvos in Trump’s trade war with China.
The U.S. semiconductor industry says the Trump actions cost U.S. firms millions in sales.
That’s one reason chipmakers are reluctant to add capacity: If a shortage morphs into a glut, they can lose money.
Research firm Gartner expects the global chip shortage to last for about another year, though some sectors could get relief sooner",2021-08-26,Yahoo Finance,https://finance.yahoo.com/news/how-trump-worsened-the-semiconductor-shortage-192026179.html
semiconductor,united+states,"The semiconductor foundry market was valued at USD 83.32 billion in 2020, 
and it is expected to reach USD 126.91 billion by 2026, registering a CAGR 
of 7.3%, during the period of 2021-2026","The semiconductor foundry sector witnessed strong revenue growth during the year 2020.
The demand for vehicles with in-vehicle cellular capabilities is rising at a rapid pace, thereby driving the demand for semiconductor components in the industry.
Key Market TrendsAutomotive Industry to Witness Major Market Growth Significantly- Semiconductors are primary parts of automotive electronics components such as ECUs, Infotainment Systems, and Sensors.
Competitive LandscapeThe semiconductor foundry market is consolidated due to a major share of the market is occupied by top players.
Moreover, due to the high setup cost of the semiconductor foundry new players are finding it difficult to enter the market",2021-08-26,Yahoo Finance,https://finance.yahoo.com/news/semiconductor-foundry-market-valued-usd-124800736.html
semiconductor,united+states,Chinese-owned Nexperia confirms acquisition of UK's largest chip plant,"LONDON — Nexperia, a Dutch chip firm owned by China's Wingtech, confirmed on Monday that it plans to acquire the U.K.'s largest chip producer, Newport Wafer Fab.
It comes after two people close to the deal told CNBC on Friday that the acquisition would be formally announced early this week.
Nexperia, which became NWF's second-largest shareholder in 2019, said the acquisition will help it to make more chips and meet soaring demand.
Concerns have been raised that the U.K. is selling a prized asset to a Chinese-owned company at a time when there's a global chip shortage that could last until 2023.
""Having been in touch with partners in the U.S. and around the world, I know I am not alone,"" he said",2021-08-26,CNBC,https://www.cnbc.com/2021/07/05/nexperia-confirms-acquisition-of-newport-wafer-fab.html
semiconductor,united+states,"Taiwan has edge over US, China in chip foundry battle: TSMC ...",,2021-4-22,Focus Taiwan,https://focustaiwan.tw/business/202104220016
semiconductor,united+states,Engineer Sentenced to Over 5 Years in Prison for Conspiring ...,"LOS ANGELES – An electrical engineer who schemed to illegally obtain integrated circuits with military applications that were exported to China without the required filing of electronic export information was sentenced today to 63 months in federal prison.
Yi-Chi Shih, 66, of Hollywood Hills, was sentenced by United States District Judge John A. Kronstadt, who also ordered him to pay $362,698 in restitution to the IRS and fined him $300,000.
In this way, Shih concealed his true intent to export the U.S. company’s MMICs to the People’s Republic of China.
The MMICs Shih exported to China were intended for AVIC 607, a state-owned entity in the PRC.
Shih was the President of Chengdu GaStone Technology Company (CGTC), a Chinese company that was building a MMIC manufacturing facility in Chengdu",2021-08-26,Department of Justice,https://www.justice.gov/usao-cdca/pr/engineer-sentenced-over-5-years-prison-conspiring-illegally-export-china-semiconductor
semiconductor,united+states,Senate approves billions for US semiconductor manufacturing,"After months of political jockeying and procedural hurdles, the Senate approved a massive science and technology bill Tuesday to boost US competitiveness with China.
The bill invests billions into emerging technology industries like artificial intelligence, semiconductors, and quantum computing in the US.
The bill — titled the US Innovation and Competition Act or USICA — builds off a previous proposal from Senate Majority Leader Chuck Schumer (D-NY) called the Endless Frontier Act.
Specifically, Republicans were concerned with language in the bill that would require a prevailing wage for semiconductor manufacturers in the US.
The original $2 trillion plan contained funding for broadband expansion, roads, highways, and called for $50 billion for domestic semiconductor manufacturing",2021-6-8,The Verge,https://www.theverge.com/2021/6/8/22457293/semiconductor-chip-shortage-funding-frontier-china-competition-act
semiconductor,united+states,"Countries lavish subsidies and perks on semiconductor manufacturers as a 
global chip war heats up","“We are in a competition to win the 21st century, and the starting gun has gone off,” Biden said after the Senate endorsed the bill.
“As other countries continue to invest in their own research and development, we cannot risk falling behind.
America must maintain its position as the most innovative and productive nation on Earth.”",2021-6-14,The Washington Post,https://www.washingtonpost.com/technology/2021/06/14/global-subsidies-semiconductors-shortage/
semiconductor,united+states,Opinion | Congress must help U.S. industry compete with ...,"Supporters of the Senate bill argue that, for strategic and industrial reasons, the United States has no choice but to match China’s incentives.
One problem is that a new government-funded effort to move chip production to the United States could send an equivocal signal about Washington’s commitment to Taiwan, South Korea and Japan — the vulnerable U.S. allies on China’s periphery whose companies dominate the industry.
If the Senate bill’s subsidies work, these allies, not China, would lose production share to the United States in the short run.
(Taiwanese, Korean and Japanese companies would be eligible for subsidies too.)
Also, the money would come as outright grants of up to $3 billion per project, with few strings attached",2021-08-26,The Washington Post,https://www.washingtonpost.com/opinions/2021/07/07/semiconductor-china-us-competition-congress/
semiconductor,united+states,Japan and US aim for chip supply chain deal in April summit,"TOKYO -- The U.S. and Japanese governments will cooperate to secure a supply chain for strategic technology components such as semiconductors, Nikkei has learned.
The two sides will set up a working group to determine how to divide tasks between them, such as research and development and production.
First, the working group will identify the risks posed by the current supply networks in both countries.
The U.S. side may also seek cooperation from Japan in terms of export restrictions to China.
According to the Boston Consulting Group, the share of semiconductor production in the U.S. fell from 37% in 1990 to 12% in 2020",2021-4-2,Nikkei Asia,https://asia.nikkei.com/Business/Tech/Semiconductors/Japan-and-US-aim-for-chip-supply-chain-deal-in-April-summit
semiconductor,united+states,"The Cybersecurity 202: Biden will sign an executive order to fuel the U.S. 
semiconductor industry","Psaki declined to provide any details about whether Biden will roll back Trump-era regulations accelerating the chip shortage, noting “there will be more details when the executive order is actually signed.” The order is expected to help identify the causes of the chip shortage and work with industry and trade partners to address it.
Industry officials and some lawmakers also hope more funding is on the table",2021-2-12,The Washington Post,https://www.washingtonpost.com/politics/2021/02/12/cybersecurity-202-biden-will-sign-an-executive-order-fuel-us-semiconductor-industry/
semiconductor,united+states,US to explore 'immediate actions' to address chip shortage,"NEW YORK/TOKYO -- U.S. President Joe Biden will soon sign an executive order to identify ""immediate actions"" for mitigating the effects of a global semiconductor shortage hitting American industries hard.
Global leader Taiwan Semiconductor Manufacturing Co. will be at the forefront of this effort.
Washington's sanctions against China have spurred companies to take business from Chinese foundry Semiconductor Manufacturing International Corp. to elsewhere, mostly TSMC.
The Japan Automobile Manufacturers Association recently asked the Ministry of Economy, Trade and Industry for help with reliable supply of automotive chips.
Tokyo asked Taiwan for increased output, while also deciding to support investment in bolstering domestic manufacturing",2021-2-12,Nikkei Asia,https://asia.nikkei.com/Business/Technology/US-to-explore-immediate-actions-to-address-chip-shortage
semiconductor,united+states,US-ROK Leaders' Joint Statement,"Following consultations with the United States, the ROK announces the termination of its Revised Missile Guidelines, and the Presidents acknowledged the decision.
President Biden and President Moon emphasize the importance of preserving peace and stability in the Taiwan Strait.
President Biden and President Moon welcome the chance to strengthen development ties between the United States and the ROK.
More than 10,000 U.S. and ROK citizens have participated in sponsored exchange programs, including ROK political leaders.
President Moon expresses his gratitude to President Biden for the warm hospitality and extends an invitation for President Biden to visit the ROK",2021-5-21,The White House,https://www.whitehouse.gov/briefing-room/statements-releases/2021/05/21/u-s-rok-leaders-joint-statement/
semiconductor,united+states,Geopolitics and the push for 'made in the USA' semiconductors,"The ‘reshoring’ of semiconductor chip production from Taiwan to the United States will change this essential industry and the geopolitics surrounding it.
Semiconductors power modern technology , including smartphones, cars, computers and a growing range of ‘smart’ devices.
The role of semiconductors in national politics in Taiwan has grown since President Tsai Ing-wen first took office in 2016.
Subsequently, the semiconductor industry has been included as one of her administration’s Six Core Strategic Industries.
Like TSMC, Intel has also expressed concerns about exposure to geopolitical disruptions and growing competition for high-tech talent",2021-5-19,East Asia Forum,https://www.eastasiaforum.org/2021/05/19/geopolitics-and-the-push-for-made-in-the-usa-semiconductors/
semiconductor,united+states,Chipmakers worry industry will make too many semiconductors,,2021-08-26,The Business Times,https://www.businesstimes.com.sg/technology/chipmakers-worry-industry-will-make-too-many-semiconductors
semiconductor,united+states,The 4 Best Semiconductor Stocks to Buy for the Next Decade,"Taiwan Semiconductor ManufacturingIn the past, many chipmakers manufactured their chips with their own fabrication plants, also known as fabs or foundries.
Today, only three foundries -- Taiwan Semiconductor Manufacturing (NYSE:TSM), Samsung, and Intel -- can manufacture the world's smallest chips.
NVIDIANVIDIA (NASDAQ:NVDA) is the world's largest producer of discrete GPUs.
First, it's the world's largest mobile chipmaker by a wide margin.
Second, Qualcomm owns the world's largest portfolio of wireless patents, which entitles it a cut of every smartphone sold worldwide",2021-4-9,The Motley Fool,https://www.fool.com/investing/2021/04/09/4-best-semiconductor-stocks-to-buy-for-next-decade/
semiconductor,united+states,"Arizona emerges as manufacturing hotspot in U.S. push to insulate 
semiconductor supply from China","States are running out of ICU beds.
See where COVID cases are rising the fastest",2021-2-22,Fortune,https://fortune.com/2021/02/23/us-semiconductor-chip-manufacturing-shortage-arizona-tsmc-samsung/
semiconductor,united+states,Beijing’s quest for chip independence is made in Taiwan,"States are running out of ICU beds.
See where COVID cases are rising the fastest",2021-1-21,Fortune,https://fortune.com/2021/01/21/china-chip-semiconductor-independence-taiwan/
semiconductor,united+states,A Computer Chip Shortage Has Hobbled the Auto Industry,"Around the world, auto assembly lines are going quiet, workers are idle and dealership parking lots are looking bare.
A shortage of semiconductors, the tiny but critical chips used to calibrate cars’ fuel injection, run infotainment systems or provide the brains for cruise control, has upended automaking.
A General Motors plant in Kansas City closed in February for lack of chips, and still hasn’t reopened.
Mercedes-Benz has begun to hoard its chips for expensive models and is temporarily shutting down factories that produce lower-priced C-Class sedans.
Porsche warned dealers in the United States this month that customers might have to wait an extra 12 weeks to get their cars, because they lack a chip used to monitor tire pressure",2021-4-23,The New York Times,https://www.nytimes.com/2021/04/23/business/auto-semiconductors-general-motors-mercedes.html
semiconductor,united+states,"Japan wants TSMC, Sony to build 20 nanometre chip plant ...","The logo of Taiwan Semiconductor Manufacturing Co (TSMC) is pictured at its headquarters, in Hsinchu, Taiwan, Jan. 19, 2021.
REUTERS/Ann Wang/File PhotoTOKYO, May 26 (Reuters) - Japan's government wants Taiwan Semiconductor Manufacturing Co Ltd (2330.TW) and Sony Group (6758.T) to invest 1 trillion yen ($9.2 billion) to build the country's first 20 nanometre chip plant, the Nikkan Kogyo newspaper reported on Wednesday.
Japan's most advanced semiconductor plant is a 40 nanometre chip factory operated by Renesas Electronics Corp (6723.T) near Tokyo.
A 20 nanometre chip is more powerful as it packs more transistors into a smaller space.
U.S. Senate Democratic Leader Chuck Schumer this month unveiled legislation to approve $52 billion to significantly boost U.S. semiconductor chip production and research over five years",2021-5-25,Reuters,https://www.reuters.com/technology/japan-wants-tsmc-sony-build-20-nanometre-chip-plant-nikkan-kogyo-2021-05-26/
semiconductor,united+states,Global Chip Shortage Challenges Biden’s Hope for Manufacturing Revival,"WASHINGTON — President Biden came into office with plans to help the economy recover from the coronavirus pandemic and spur a domestic manufacturing revival for goods such as automobiles and semiconductors.
But one month into his presidency, a global chip shortage has shuttered auto factories in the United States, slowed shipments of consumer electronics and called into question the security of American supply chains.
The shortage of a vital component for automobiles, phones, refrigerators and other electronic devices is posing an early challenge to the administration’s promise to revive a manufacturing sector depressed by the pandemic.
The White House plans to issue an executive order soon that will take steps to address these kinds of vulnerabilities in critical supply chains over the longer term, an administration spokesperson said on Thursday.
The order will begin a review of domestic manufacturing and supply chains for critical materials — including rare earths, medical supplies and semiconductors — with a particular focus on reducing dependencies on unreliable or unfriendly foreign actors",2021-2-19,The New York Times,https://www.nytimes.com/2021/02/18/business/economy/chip-shortage-semiconductors-manufacturing-biden.html
semiconductor,united+states,How can the United States compete with China on ...,"How can the United States compete with China on semiconductors?
China Business Review Play/Pause Episode 00:00 / 21:15 Rewind 30 Seconds 1X Download EpisodeYou’re probably using a semiconductor right now to listen to this podcast, on your computer or smartphone.
These chips are increasingly critical to a large sector of the global economy and countries including the United States and China are working to ensure access to them.
How are they going about securing those supply chains and encouraging domestic chip production?
To cover this topic, we chat with Naomi Wilson, Vice President of Policy for Asia at the Information Technology Industry Council",2021-4-2,China Business Review,https://www.chinabusinessreview.com/podcast/how-can-the-united-states-compete-with-china-on-semiconductors/
semiconductor,united+states,"Why Intel and TSMC are building water-dependent chip factories in one of 
the driest U.S. states","The biggest semiconductor manufacturers in the world are quickly trying to build new factories as the global chip crisis continues to wreak havoc on a plethora of industries.
U.S. semiconductor giant Intel announced in March that it plans to spend $20 billion on two new chip plants in Arizona.
Separately, TSMC (Taiwan Semiconductor Manufacturing Company) said it was going to build a $12 billion factory in Arizona, and chief executive C.C.
A key consideration of any new construction would most likely be contributions to enhancing the water supply infrastructure, he added.
Glenn O'Donnell, vice president and research director at analyst firm Forrester, told CNBC that chip fabrication plants ""recycle water religiously,"" adding that it's a bit like a swimming pool in an enclosed building",2021-6-4,CNBC,https://www.cnbc.com/2021/06/04/why-intel-tsmc-are-building-water-dependent-chip-plants-in-arizona.html
semiconductor,united+states,Semiconductor equipment maker ASML to report Q1 earnings ...,"Analysts expect the company to report first quarter pre-tax profit of 1.25 billion euros, on revenue of 4.02 billion euros, according to Refinitiv data.
ASML shares are up 35% so far this year to 522.20 euros, giving it a market capitalisation of 218 billion euros and making the little known company one of Europe's largest by market value.
ASML CEO Peter Wennink in January said the company should see double-digit sales growth in 2021 -- and more if no additional export restrictions are imposed.
While ASML has continued to sell slightly older machines in China, recent steps by the United States could slow or halt the trade.
read more($1 = 0.8288 euros)Reporting by Toby Sterling; Editing by Kirsten DonovanOur Standards: The Thomson Reuters Trust Principles",2021-4-20,Reuters,https://www.reuters.com/technology/semiconductor-equipment-maker-asml-report-q1-earnings-amid-chip-shortage-2021-04-20/
semiconductor,united+states,"China is buying up chip firms in a push for semiconductor supremacy, says 
UK lawmaker","Former Work and Pensions Secretary Iain Duncan Smith gives a speech at the 'Vote Leave' campaign headquarters on May 10, 2016 in London, England.
LONDON — A U.K. lawmaker believes China is using questionable methods to ensure it becomes a world leader in semiconductor technology.
China is ""busy stealing technology, getting other people's intellectual property rights, and buying up companies,"" Duncan Smith said.
""Some politicians have never produced any evidence for their repeated allegations about China's 'theft of intellectual property,"" Pengyu said in a statement share with CNBC.
Earlier this year, China imposed sanctions on a number of British organizations and individuals, including Duncan Smith who is a vocal critic of China",2021-08-26,CNBC,https://www.cnbc.com/2021/07/16/chinas-bid-for-newport-wafer-fab-condemned-by-mp-iain-duncan-smith.html
semiconductor,united+states,Biden Calls for $50 Billion to Boost U.S. Chip Industry,"Officials cite need to counter threat from China, but opponents say 
industry can succeed without tax dollars. President Biden, here with a 
semiconductor chip in ",2021-3-31,Wall Street Journal,https://www.wsj.com/articles/biden-urges-50-billion-to-boost-chip-manufacturing-in-u-s-11617211570
semiconductor,united+states,TSMC says 2021 output of key auto chip component up 60% vs last year,"TAIPEI (Reuters) - Taiwan Semiconductor Manufacturing Co Ltd (TSMC) said on Friday that it has increased its 2021 output for a key component for automotive semiconductors by 60% compared with last year, amid a global chip shortage.
FILE PHOTO: A logo of Taiwan Semiconductor Manufacturing Co (TSMC) is seen at its headquarters in Hsinchu, Taiwan August 31, 2018.
“With a fixed short-term capacity, TSMC managed to increase 2021 output for MCUs (microcontrollers), one of the key components in automotive semiconductor products, by 60% over the 2020 level,” it said.
The global chip shortage, which started last year, has shuttered some auto production lines and is impacting consumer electronics as well.
U.S. Commerce Secretary Gina Raimondo said Thursday she held meetings with three dozen senior industry leaders on a semiconductor chip shortage and said the United States could help boost transparency in the market",2021-5-20,Reuters,https://www.reuters.com/article/us-tsmc-semiconductors-idUSKCN2D20A0
semiconductor,united+states,"GM hit by chip shortage, to cut production at four plants","DETROIT (Reuters) - General Motors Co became the latest automaker hit by the global shortage of semiconductor chips as the U.S. automaker said on Wednesday it will take down production next week at four assembly plants.
“Despite our mitigation efforts, the semiconductor shortage will impact GM production in 2021,” GM spokesman David Barnas told Reuters in a statement.
The chip shortage has led several automakers, including Volkswagen AG, Ford Motor Co, Subaru Corp, Toyota Motor Corp, Nissan Motor Co and Stellantis NV, to cut vehicle production.
The chip shortage is expected to cause production in the global auto sector to be 672,000 vehicles lower than anticipated in the first quarter, IHS Markit said on Wednesday.
On Tuesday, 15 U.S. senators, including some from key automotive states like Michigan, Ohio, Tennessee, Illinois, Indiana and South Carolina, urged the White House to work with Congress to address the chip shortage",2021-2-3,Reuters,https://www.reuters.com/article/us-gm-semiconductors-exclusive-idUSKBN2A32LL
semiconductor,united+states,"Intel's build-in-America emphasis is about more than profits — it's also 
about national security","Beijing’s communist masters have long viewed Taiwan as part of China, and have vowed for years to seize it—by force if necessary.
National security concernsIntel’s announcement that it would continue to make chips in the U.S. apparently wasn’t made with these geostrategic fears in mind.
Yet long-term fiduciary responsibility to shareholders—not to mention U.S. national security and patriotism—are damn good reasons to do so.
But this could soon change, thanks to a U.S. government program designed to boost semiconductor manufacturing on American soil.
U.S. makes few chipsAmericans might not realize how much the United States has ceded control of the world’s semiconductor manufacturing to others",2021-1-28,MarketWatch,https://www.marketwatch.com/story/intels-build-in-america-emphasis-is-about-more-than-profits-its-also-about-national-security-11611790350
semiconductor,united+states,"Intel Plans A $20bn Fab Factory In Europe As EU Aims To Produce 20% Of 
World’s Semiconductors by 2030","As of August 26th, 2021 Yahoo India will no longer be publishing content.
Your Yahoo Account Mail and Search experiences will not be affected in any way and will operate as usual.
We thank you for your support and readership.
For more information on Yahoo India, please visit the FAQ",2021-08-26,Yahoo News India,https://in.news.yahoo.com/intel-plans-20bn-fab-factory-051742143.html
semiconductor,united+states,Supply chains critical to Taiwan's security,"That has made the United States worried about what would happen if Taiwan were to fall under Chinese control.
Given how US companies and the US military depend on TSMC, it is natural for the United States to worry about the security of its microelectronics supply chains.
Geoeconomic trends will enhance deterrence by raising the likelihood of US intervention in Taiwan’s defence without introducing the risks associated with strategic clarity.
Geoeconomic trends do not require the United States to adopt a new Taiwan policy.
There is no need for the United States to announce a new strategic posture or a new position on Taiwan’s political status",2021-3-10,East Asia Forum,https://www.eastasiaforum.org/2021/03/10/geoeconomics-and-the-security-of-taiwan/
semiconductor,united+states,Press Release | Press Releases | Newsroom | US Senator ...,"9906, including the National Semiconductor Technology Center (NSTC), National Advanced Packaging Manufacturing Program, and other R&D programs authorized in Sec.
Technology hubs would carry out workforce development activities, business and entrepreneur development activities, technology maturation activities, and infrastructure activities related to the technology development.
Innovation and Competition Act would be catalytic in growing the high-tech economy at the Western New York Science & Technology Advanced Manufacturing Park (STAMP) and all across upstate New York.""
“The Council of Industry thanks Senator Schumer for his tireless leadership in securing passage of the bipartisan U.S. Competition and Innovation Act.
We thank Senator Schumer for championing the bipartisan U.S. Competition and Innovation Act, which will be a vital investment in our already growing science and technology field",2021-6-9,Senator Schumer,https://www.schumer.senate.gov/newsroom/press-releases/schumer-announces-senate-passage-of-us-innovation-and-competition-act-250-billion-bipartisan-bill-will-be-blueprint-to-make-ny-global-tech-and-semiconductor-hub-schumers-bill-includes-52b-for-us-semiconductor-industry_10b-for-regional-tech-hubs-to-create-jobs-in-upstate-ny--put-ny-on-the-frontlines-of-the-greatest-race-of-the-century
semiconductor,united+states,Readout of White House CEO Summit on Semiconductor and ...,"The semiconductor shortage, which is impacting American workers and families right now, is a top and immediate priority for the President and his senior most advisors on economic and national security.
The White House heard directly from industry leaders on the impact of the chip shortage and discussed short and long-term approaches to address it.
Participants emphasized the importance of improving transparency in the semiconductor supply chain to help mitigate current shortages and improving demand forecasting across the supply chain to help mitigate future challenges.
They also discussed the importance of encouraging additional semiconductor manufacturing capacity in the United States to make sure we never again face shortages.
Finally, they discussed how the President’s infrastructure investments in the American Jobs Plan strengthen America’s competitiveness and national security by building the infrastructure of tomorrow and strengthening supply chain resilience — ensuring that the United States remains a global leader in critical technologies and the transition to a clean energy future",2021-4-12,The White House,https://www.whitehouse.gov/briefing-room/statements-releases/2021/04/12/readout-of-white-house-ceo-summit-on-semiconductor-and-supply-chain-resilience/
